10000,0.329
20000,0.3474
30000,0.35496666666666665
40000,0.3616
50000,0.36568
60000,0.3691333333333333
70000,0.3721714285714286
80000,0.3741125
90000,0.3757666666666667
100000,0.37703
110000,0.37773636363636365
120000,0.37805833333333333
130000,0.37806923076923077
140000,0.37861428571428574
150000,0.37854666666666664
160000,0.3792125
170000,0.37921176470588236
180000,0.37955555555555553
190000,0.3793947368421053
200000,0.379455
210000,0.3796857142857143
220000,0.38015454545454547
230000,0.38028260869565217
240000,0.3802833333333333
250000,0.380636
260000,0.3808730769230769
270000,0.3811555555555556
280000,0.38139285714285714
290000,0.3814344827586207
300000,0.38161333333333336
310000,0.3817645161290323
320000,0.3820625
330000,0.38218484848484846
340000,0.38248529411764703
350000,0.38223142857142856
360000,0.38240555555555555
370000,0.3825216216216216
380000,0.3824315789473684
390000,0.3825692307692308
400000,0.382515
410000,0.38253414634146343
420000,0.3825190476190476
430000,0.38243953488372096
440000,0.382475
450000,0.38253333333333334
460000,0.38266739130434785
470000,0.3826255319148936
480000,0.3827541666666667
490000,0.3827530612244898
500000,0.382898
510000,0.38296470588235293
520000,0.3830846153846154
530000,0.3831056603773585
540000,0.3830277777777778
550000,0.38315454545454547
560000,0.3832107142857143
570000,0.3831719298245614
580000,0.38313448275862066
590000,0.3831271186440678
600000,0.38337
610000,0.3833901639344262
620000,0.383408064516129
630000,0.38353174603174606
640000,0.3833609375
650000,0.38334
660000,0.38315303030303033
670000,0.3832
680000,0.3832514705882353
690000,0.3831753623188406
700000,0.38315285714285713
710000,0.3832042253521127
720000,0.38321805555555555
730000,0.3833191780821918
740000,0.3833310810810811
750000,0.383336
760000,0.3833855263157895
770000,0.38343376623376624
780000,0.3834474358974359
790000,0.3833810126582278
800000,0.3834275
810000,0.38344814814814815
820000,0.3834341463414634
830000,0.38351927710843375
840000,0.38357380952380954
850000,0.3836541176470588
860000,0.38375581395348835
870000,0.38375402298850575
880000,0.38381363636363636
890000,0.3838775280898876
900000,0.38385555555555556
910000,0.3838263736263736
920000,0.38377826086956524
930000,0.38373010752688175
940000,0.3838957446808511
950000,0.38394736842105265
960000,0.38392291666666667
970000,0.38391649484536083
980000,0.38388061224489795
990000,0.38391414141414143
1000000,0.38381
1010000,0.3838039603960396
1020000,0.383821568627451
1030000,0.3837922330097087
1040000,0.3837673076923077
1050000,0.383767619047619
1060000,0.3837792452830189
1070000,0.38377383177570096
1080000,0.38373981481481484
1090000,0.3837394495412844
1100000,0.3837418181818182
1110000,0.3838054054054054
1120000,0.38375535714285713
1130000,0.3837796460176991
1140000,0.383719298245614
1150000,0.3837313043478261
1160000,0.38374137931034485
1170000,0.3837307692307692
1180000,0.3837271186440678
1190000,0.38367731092436974
1200000,0.3836616666666667
1210000,0.38370495867768595
1220000,0.383677868852459
1230000,0.38370650406504064
1240000,0.3837951612903226
1250000,0.3837952
1260000,0.38383333333333336
1270000,0.38383779527559053
1280000,0.3838640625
1290000,0.3839046511627907
1300000,0.38392615384615386
1310000,0.38397251908396945
1320000,0.38397651515151515
1330000,0.3840586466165414
1340000,0.38400820895522386
1350000,0.38394962962962964
1360000,0.3839639705882353
1370000,0.383956204379562
1380000,0.3839449275362319
1390000,0.3839431654676259
1400000,0.3839242857142857
1410000,0.38384893617021276
1420000,0.38386338028169015
1430000,0.3838216783216783
1440000,0.38384305555555553
1450000,0.38388275862068966
1460000,0.38388835616438355
1470000,0.38391224489795917
1480000,0.3838945945945946
1490000,0.3839120805369127
1500000,0.3839086666666667
1510000,0.3839337748344371
1520000,0.3839625
1530000,0.38395359477124186
1540000,0.3839668831168831
1550000,0.3840051612903226
1560000,0.38398910256410257
1570000,0.3840108280254777
1580000,0.3840398734177215
1590000,0.38407924528301884
1600000,0.384080625
1610000,0.38408447204968943
1620000,0.3840796296296296
1630000,0.3840907975460123
1640000,0.3841042682926829
1650000,0.3840490909090909
1660000,0.38407289156626506
1670000,0.38404191616766464
1680000,0.38404166666666667
1690000,0.38396153846153847
1700000,0.3839858823529412
1710000,0.3839748538011696
1720000,0.38402383720930233
1730000,0.3840023121387283
1740000,0.38398793103448275
1750000,0.3839914285714286
1760000,0.38395284090909093
1770000,0.3839406779661017
1780000,0.3839443820224719
1790000,0.38394301675977655
1800000,0.3839638888888889
1810000,0.38396132596685084
1820000,0.38394065934065935
1830000,0.38392950819672134
1840000,0.38394021739130435
1850000,0.38397135135135135
1860000,0.3839881720430108
1870000,0.3840374331550802
1880000,0.3840622340425532
1890000,0.38407566137566135
1900000,0.38411526315789474
1910000,0.3840973821989529
1920000,0.3841307291666667
1930000,0.3841585492227979
1940000,0.3841530927835052
1950000,0.3841723076923077
1960000,0.3841775510204082
1970000,0.3841507614213198
1980000,0.3841080808080808
1990000,0.3841025125628141
