0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.5,0.52,0.53,0.7200000000000002,0.7100000000000002,0.52,0.5800000000000001,0.51,0.44999999999999996,0.32999999999999985,0.2799999999999998,0.22999999999999976,0.0699999999999997
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.7400000000000002,0.6500000000000001,0.52,0.5,0.5,0.44999999999999996,0.2899999999999998,0.22999999999999976,0.1499999999999997,0.0799999999999997
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.5,0.5,0.9100000000000004,0.5800000000000001,0.49,0.52,0.5,0.3699999999999999,0.24999999999999978,0.21999999999999975,0.2799999999999998,0.0699999999999997
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.5,0.5,0.6200000000000001,0.5700000000000001,0.53,0.52,0.3899999999999999,0.47,0.32999999999999985,0.21999999999999975,0.21999999999999975,0.10999999999999968
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.52,0.52,0.7100000000000002,0.53,0.5700000000000001,0.43999999999999995,0.43999999999999995,0.3899999999999999,0.30999999999999983,0.13999999999999968,0.13999999999999968,0.1499999999999997
0.5,0.5,0.5,0.5,0.52,0.5,0.51,0.56,0.55,0.7300000000000002,0.8400000000000003,0.9700000000000004,0.8900000000000003,0.8400000000000003,0.7200000000000002,0.6100000000000001,0.49,0.41999999999999993,0.3799999999999999,0.18999999999999972,0.2699999999999998,0.0
0.5,0.5,0.5,0.5,0.51,0.54,0.51,0.53,0.51,0.6600000000000001,0.9100000000000004,1.0,0.8900000000000003,0.7500000000000002,0.6500000000000001,0.5900000000000001,0.6000000000000001,0.45999999999999996,0.44999999999999996,0.10999999999999968,0.11999999999999968,0.0
0.5,0.5,0.5,0.5,0.52,0.5,0.54,0.51,0.53,0.7400000000000002,0.8900000000000003,1.0,0.8500000000000003,0.6600000000000001,0.7000000000000002,0.56,0.4099999999999999,0.5700000000000001,0.3899999999999999,0.30999999999999983,0.11999999999999968,0.0
0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.7300000000000002,0.6900000000000002,0.7400000000000002,0.7600000000000002,0.41999999999999993,0.44999999999999996,0.2599999999999998,0.2599999999999998,0.0
0.5,0.5,0.5,0.5,0.7000000000000002,0.9400000000000004,1.0,1.0,1.0,1.0,1.0,1.0,0.9299999999999999,0.7500000000000002,0.7200000000000002,0.6800000000000002,0.5900000000000001,0.45999999999999996,0.43999999999999995,0.2799999999999998,0.22999999999999976,0.0
