0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8500000000000003,0.7200000000000002,0.6400000000000001,0.6400000000000001,0.54,0.45999999999999996,0.3699999999999999,0.2699999999999998,0.1599999999999997,0.0
0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8700000000000003,0.7000000000000002,0.5900000000000001,0.5,0.5,0.43999999999999995,0.41999999999999993,0.23999999999999977,0.09999999999999969,0.0
0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8200000000000003,0.7000000000000002,0.6300000000000001,0.6400000000000001,0.48,0.3699999999999999,0.32999999999999985,0.1699999999999997,0.11999999999999968,0.0
0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7600000000000002,0.6900000000000002,0.56,0.5800000000000001,0.55,0.3699999999999999,0.2599999999999998,0.17999999999999972,0.1499999999999997,0.0
0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7900000000000003,0.7300000000000002,0.7300000000000002,0.48,0.55,0.3999999999999999,0.2999999999999998,0.20999999999999974,0.09999999999999969,0.0
0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9099999999999999,0.7900000000000003,0.5900000000000001,0.6100000000000001,0.49,0.41999999999999993,0.24999999999999978,0.10999999999999968,0.09999999999999969,0.0
0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9099999999999999,0.7300000000000002,0.6900000000000002,0.5900000000000001,0.54,0.42999999999999994,0.3799999999999999,0.12999999999999967,0.0699999999999997,0.0
0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8999999999999999,0.9299999999999999,0.7200000000000002,0.6000000000000001,0.52,0.3899999999999999,0.34999999999999987,0.30999999999999983,0.08999999999999969,0.0
0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.8199999999999998,0.6900000000000002,0.6200000000000001,0.5,0.3599999999999999,0.33999999999999986,0.18999999999999972,0.2699999999999998,0.0
0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7599999999999998,0.7400000000000002,0.7500000000000002,0.5800000000000001,0.5,0.3699999999999999,0.17999999999999972,0.1499999999999997,0.18999999999999972,0.0
