10000,0.3151
20000,0.3297
30000,0.3364333333333333
40000,0.3419
50000,0.3481
60000,0.35191666666666666
70000,0.3545142857142857
80000,0.35725
90000,0.35967777777777776
100000,0.36174
110000,0.36274545454545454
120000,0.36404166666666665
130000,0.3654076923076923
140000,0.3662214285714286
150000,0.36678666666666665
160000,0.3671
170000,0.36778823529411764
180000,0.36888333333333334
190000,0.3694842105263158
200000,0.370455
210000,0.37135238095238093
220000,0.37177727272727273
230000,0.3720782608695652
240000,0.3724708333333333
250000,0.37316
260000,0.3735730769230769
270000,0.3738888888888889
280000,0.37421785714285716
290000,0.37459310344827584
300000,0.37499
310000,0.37531290322580646
320000,0.37564375
330000,0.37575151515151517
340000,0.3761235294117647
350000,0.3762885714285714
360000,0.3766111111111111
370000,0.37677027027027027
380000,0.3769868421052632
390000,0.3772051282051282
400000,0.3772625
410000,0.377590243902439
420000,0.37766428571428573
430000,0.3778558139534884
440000,0.3779227272727273
450000,0.3778911111111111
460000,0.378104347826087
470000,0.37816595744680853
480000,0.37826041666666665
490000,0.3784408163265306
500000,0.378572
510000,0.3788372549019608
520000,0.3788346153846154
530000,0.3790188679245283
540000,0.37902592592592593
550000,0.37926
560000,0.3793392857142857
570000,0.3794842105263158
580000,0.37923620689655174
590000,0.3792728813559322
600000,0.379345
610000,0.3793688524590164
620000,0.37938225806451614
630000,0.3793984126984127
640000,0.3794359375
650000,0.37956153846153845
660000,0.37941515151515154
670000,0.37944626865671643
680000,0.37948529411764703
690000,0.37948840579710147
700000,0.3795842857142857
710000,0.379812676056338
720000,0.3799361111111111
730000,0.37998219178082193
740000,0.3800743243243243
750000,0.38004933333333335
760000,0.3801684210526316
770000,0.3802285714285714
780000,0.38021794871794873
790000,0.38020886075949367
800000,0.38035125
810000,0.38047283950617283
820000,0.380569512195122
830000,0.3807
840000,0.3807392857142857
850000,0.3808141176470588
860000,0.380943023255814
870000,0.38089195402298853
880000,0.38101022727272726
890000,0.3810067415730337
900000,0.3809611111111111
910000,0.38094395604395603
920000,0.38100108695652174
930000,0.3810225806451613
940000,0.3810010638297872
950000,0.3809978947368421
960000,0.38098645833333333
970000,0.38109278350515463
980000,0.38108979591836734
990000,0.3811818181818182
1000000,0.38123
1010000,0.3812019801980198
1020000,0.38124411764705884
1030000,0.3812592233009709
1040000,0.3812951923076923
1050000,0.38137809523809524
1060000,0.3814811320754717
1070000,0.3814271028037383
1080000,0.381437037037037
1090000,0.3814110091743119
1100000,0.38143272727272726
1110000,0.3815099099099099
1120000,0.3815089285714286
1130000,0.38160442477876105
1140000,0.38154736842105264
1150000,0.3815704347826087
1160000,0.3816086206896552
1170000,0.3816213675213675
1180000,0.38168389830508476
1190000,0.3816983193277311
1200000,0.38172
1210000,0.3817603305785124
1220000,0.38176475409836064
1230000,0.38183252032520326
1240000,0.3819274193548387
1250000,0.381932
1260000,0.3819563492063492
1270000,0.3819818897637795
1280000,0.38203359375
1290000,0.38207751937984497
1300000,0.3821515384615385
1310000,0.38216335877862595
1320000,0.38220757575757575
1330000,0.38219248120300753
1340000,0.3821619402985075
1350000,0.3821251851851852
1360000,0.3821779411764706
1370000,0.38224087591240874
1380000,0.38227753623188404
1390000,0.3823223021582734
1400000,0.3822757142857143
1410000,0.3822971631205674
1420000,0.3822598591549296
1430000,0.3822755244755245
1440000,0.3823284722222222
1450000,0.3823889655172414
1460000,0.3823993150684932
1470000,0.3823795918367347
1480000,0.3823777027027027
1490000,0.38243825503355705
1500000,0.38243866666666665
1510000,0.38248543046357614
1520000,0.3825046052631579
1530000,0.3825078431372549
1540000,0.3825136363636364
1550000,0.3825864516129032
1560000,0.38260833333333333
1570000,0.38265796178343947
1580000,0.3826607594936709
1590000,0.3826823899371069
1600000,0.38274
1610000,0.3828
1620000,0.3828691358024691
1630000,0.38292085889570554
1640000,0.38298170731707315
1650000,0.3829848484848485
1660000,0.3829536144578313
1670000,0.3829556886227545
1680000,0.3829386904761905
1690000,0.3829171597633136
1700000,0.3829294117647059
1710000,0.3829093567251462
1720000,0.38294476744186046
1730000,0.38299017341040464
1740000,0.3830264367816092
1750000,0.3830445714285714
1760000,0.3830596590909091
1770000,0.38304689265536723
1780000,0.3830651685393258
1790000,0.383054748603352
1800000,0.38308888888888887
1810000,0.3830734806629834
1820000,0.38304615384615387
1830000,0.38305956284153003
1840000,0.3830853260869565
1850000,0.3831454054054054
1860000,0.38315860215053765
1870000,0.3831727272727273
1880000,0.38323617021276596
1890000,0.3832534391534392
1900000,0.3832778947368421
1910000,0.38325183246073297
1920000,0.3832817708333333
1930000,0.3832932642487047
1940000,0.3832680412371134
1950000,0.38328051282051284
1960000,0.3832780612244898
1970000,0.3832634517766497
1980000,0.3832757575757576
1990000,0.38326231155778895
